,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
3055,54.773804,14,2.1261702659947064,-9.4,2.26,-1.63,-4.855489158830878,-3.154807061932729
3056,54.79378,12,2.0122375605280802,-9.48,1.89,-1.63,-4.893915142793986,-3.250324036046891
3057,54.81064,11,2.0407106605298067,-9.54,1.51,-1.63,-4.926875764526287,-3.3530090740288188
3058,54.829539999999994,9,0.6651315659326357,-9.57,1.32,-1.63,-4.961983784021285,-3.4642902564742712
3059,54.84988,8,0.40422765862815474,-9.62,0.92,-1.62,-4.998522236891191,-3.5902662646460044
3060,54.866952,7,0.9165696918401786,-9.65,0.55,-1.61,-5.025771450395041,-3.715843329947859
3061,54.887139999999995,6,1.0259629622944486,-9.67,0.17,-1.6,-5.0438239478804405,-3.8330867968224993
3062,54.906611999999996,5,2.2892356803090417,-9.67,-0.21,-1.57,-5.057180715175122,-3.937661414323543
3063,54.923683999999994,4,2.551901252008,-9.66,-0.58,-1.54,-5.075813569834807,-4.033188860954738
3064,54.943596,4,3.9685261747908376,-9.64,-0.92,-1.49,-5.100315618901888,-4.10512287697901
3065,54.960452,4,5.4207564047833765,-9.62,-1.24,-1.43,-5.126437871830987,-4.162841394883856
3066,54.980036,4,6.046825613493414,-9.6,-1.4,-1.39,-5.151849642317771,-4.187402223246352
3067,55.000248,4,7.286267906136858,-9.56,-1.72,-1.3,-5.1749487545906305,-4.189509371622421
3068,55.01744,5,7.640582438531765,-9.51,-2.05,-1.2,-5.200077779654947,-4.198049557545119
3069,55.037748,7,8.599418584997476,-9.45,-2.35,-1.11,-5.221774810102957,-4.169999978637691
3070,55.056712,9,8.262620649648634,-9.41,-2.55,-1.03,-5.23413891002771,-4.146965514100259
3071,55.073904,12,8.479451633213081,-9.37,-2.7,-0.97,-5.2248844725813655,-4.139902052242235
3072,55.09392,16,13.009446567782964,-9.34,-2.8,-0.93,-5.17278624737348,-4.0616925505322
3073,55.111132,21,13.554032610260313,-9.33,-2.85,-0.91,-5.123602745644362,-3.96993864021141
3074,55.130848,26,8.544916617498384,-9.35,-2.78,-0.89,-5.098793843627163,-3.888938590209591
3075,55.151148,33,5.254845383072655,-9.41,-2.63,-0.8,-5.089240258308109,-3.8857223973893156
3076,55.168099999999995,39,2.5885324027332555,-9.5,-2.31,-0.63,-5.075201017410237,-3.956093318762271
3077,55.177403999999996,39,2.5885324027332555,-9.5,-2.31,-0.63,-5.079848485399836,-4.068861004772714
3078,55.197748,46,5.306382948864509,-9.61,-1.85,-0.47,-5.038152764214729,-4.125405317301727
