,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
1938,34.506879999999995,21,0.9855455342093535,-9.39,2.75,-0.63,0.28133538520158297,1.0201610880089333
1939,34.52384,20,0.8712060605849801,-9.43,2.58,-0.7,0.2828950524621199,0.9882914869601507
1940,34.54388,20,1.1225417586887356,-9.47,2.41,-0.76,0.28701543611101954,0.9606539855366236
1941,34.562808,19,1.7882673178247148,-9.51,2.23,-0.81,0.2905982377979477,0.9405870280641011
1942,34.579752,19,1.958800653461194,-9.54,2.05,-0.87,0.28944342719173477,0.9247173333441765
1943,34.599452,19,1.9191143790821847,-9.57,1.88,-0.92,0.2833101454073379,0.9152999418420649
1944,34.616256,19,2.1642781706610634,-9.6,1.71,-0.97,0.27290796518940397,0.9019937514723466
1945,34.634976,18,2.417953680284219,-9.61,1.62,-1.0,0.2604497124156282,0.8972685870245556
1946,34.643988,18,2.417953680284219,-9.61,1.62,-1.0,0.24869548556404553,0.8714443310186226
1947,34.66268,18,1.5669716015295236,-9.64,1.39,-1.07,0.23536872390963026,0.8610725881298151
1948,34.679656,19,1.1308403954581743,-9.66,1.23,-1.13,0.2251503175589491,0.8363567617875844
1949,34.699432,18,1.1781341180018512,-9.67,1.06,-1.18,0.22049303483689542,0.8115730472040354
1950,34.716224,18,0.7447818472546173,-9.68,0.88,-1.22,0.21694922114414794,0.7801029950756657
1951,34.735555999999995,18,1.010247494428964,-9.69,0.79,-1.25,0.21962131548749753,0.7494522541197313
1952,34.744668,18,1.010247494428964,-9.69,0.79,-1.25,0.21720937665280715,0.7110427747163186
1953,34.762976,19,0.7690253571892152,-9.7,0.5,-1.31,0.22186977952642195,0.6797153838273857
1954,34.779892,19,0.8605811989580066,-9.7,0.31,-1.34,0.22288726994558772,0.6458837415066228
1955,34.799676,19,1.3858210562695314,-9.71,0.12,-1.36,0.22799457673383117,0.6204902980426965
1956,34.816736,19,1.6174362429474618,-9.7,-0.07,-1.37,0.23487718559067972,0.598493228232357
1957,34.8368,20,2.092988294281647,-9.7,-0.26,-1.39,0.2453369954999971,0.588101352617187
1958,34.856108,20,2.6151481793581026,-9.69,-0.45,-1.39,0.2532918806953184,0.585938847561053
1959,34.873135999999995,21,3.958017180356851,-9.69,-0.53,-1.39,0.27356752904320203,0.5942879228610138
1960,34.893296,23,4.5781328071605785,-9.68,-0.69,-1.38,0.30279670685690974,0.6327174601625529
1961,34.91214,24,4.735018479372599,-9.67,-0.84,-1.36,0.3051722758513691,0.672851117011632
1962,34.929168,26,7.261790412838971,-9.66,-0.97,-1.33,0.28868972197810194,0.7273770933472434
1963,34.949048,29,8.87444082745499,-9.66,-1.07,-1.27,0.2635849888058708,0.8401563773031313
1964,34.966172,33,6.868951885113187,-9.67,-1.08,-1.2,0.23343302211604566,0.9273364511355027
1965,34.986247999999996,36,3.8501428544925447,-9.68,-1.04,-1.16,0.195749730094267,0.987319869559002
1966,35.006471999999995,40,2.6194083301386977,-9.71,-0.89,-0.99,0.1813312023378053,1.0051251165653383
1967,35.023356,43,3.177262973063451,-9.72,-0.82,-0.91,0.19078754792557007,1.0064457611343443
