,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
58,1077736,16696,5,-9,-3.46,1.75,-16.75,-34.63,-73.5,34.88,-10.19,25,-77.19,-66.62,-63.13,-11.59,2.81,-0.48,-2.58,6.28,-2.23,-0.6,0.19,0.61,0.48
59,1096376,18636,7,-8.95,-3.58,1.79,-26.62,-35.69,-69.87,35.56,-5.75,23.37,-77.81,-65.12,-63.63,-13.23,1.09,-5.48,-4.33,4.78,-7.31,-0.6,0.18,0.61,0.48
60,1116484,20104,10,-8.84,-3.8,1.85,-48.56,-36.56,-64.5,35.56,-5.75,23.37,-78,-63.75,-64.44,-14.35,5.07,-1.32,-5.55,8.98,-3.19,-0.6,0.16,0.61,0.49
61,1133468,16980,14,-8.75,-4,1.86,-75.37,-32.94,-43.81,35.56,-5.75,23.37,-77.37,-62.94,-65.5,-12.05,5.87,-3.81,-3.32,9.93,-5.66,-0.6,0.15,0.62,0.48
62,1152436,18964,18,-8.72,-4.07,1.82,-85.37,-24.12,3.25,36.69,-3.19,21.37,-76.62,-62.88,-65.87,-12.29,7.38,-0.32,-3.55,11.44,-2.13,-0.61,0.14,0.62,0.47
63,1172532,20092,24,-8.76,-4.01,1.82,-53,-31.62,46.13,36.69,-3.19,21.37,-74.81,-63.25,-65.5,-9.14,6.91,-1.28,-0.35,10.84,-3.12,-0.62,0.14,0.62,0.46
64,1189552,17016,31,-8.83,-3.82,1.87,-4.44,-18.31,74.06,37.56,-2.19,19.5,-73.19,-64.25,-63.88,-8.6,5.71,-1.35,0.22,9.53,-3.22,-0.62,0.15,0.62,0.46
65,1209244,19688,36,-8.96,-3.49,1.9,-8.13,-18.87,122.06,37.56,-2.19,19.5,-70.94,-66,-61.31,-10.5,-1.03,2.69,-1.54,2.46,0.78,-0.63,0.16,0.62,0.45
66,1226300,17052,42,-9.11,-3.04,1.96,-6.31,-7.88,150.81,37.56,-2.19,19.5,-68,-68.25,-57.25,-10.4,-1.09,-0.94,-1.29,1.95,-2.9,-0.64,0.17,0.61,0.43
67,1243220,16916,46,-9.19,-2.83,1.91,-26.31,20.56,144.44,37.25,-2.56,17.5,-65.06,-70.87,-55.13,-14.25,-0.7,-0.39,-4.98,1.93,-2.23,-0.65,0.18,0.61,0.41
68,1263516,20292,50,-9.33,-2.43,1.73,-47.19,48.75,138.13,37.25,-2.56,17.5,-61.75,-73.69,-53.31,-13.57,-4.07,-0.5,-4.16,-1.86,-2.14,-0.66,0.2,0.61,0.39
69,1280548,17028,54,-9.47,-1.96,1.55,-35.88,47,156.56,37.25,-2.56,17.5,-60.06,-75.12,-51.63,-14,-5.42,-0.91,-4.52,-3.45,-2.47,-0.66,0.21,0.62,0.37
70,1300400,19848,56,-9.59,-1.45,1.4,-9.88,39,165,35.88,-5.19,17.5,-56.75,-78.06,-45.88,-14.92,-5.46,-0.04,-5.32,-4.01,-1.44,-0.67,0.23,0.61,0.35
71,1320336,19932,57,-9.67,-0.88,1.33,17.12,17.69,176.94,35.88,-5.19,17.5,-53.63,-80.56,-33.38,-11.13,-5.2,-0.01,-1.45,-4.31,-1.34,-0.68,0.25,0.61,0.33
72,1337176,16836,57,-9.71,-0.28,1.31,32.69,6.56,176,32.56,-8.75,21,-50.69,-82.06,-12.31,-9.87,-5.89,0.12,-0.15,-5.6,-1.18,-0.68,0.26,0.6,0.32
73,1357272,20092,57,-9.71,0,1.3,52.69,2.56,179.94,32.56,-8.75,21,-48.06,-82.12,13.5,-7.93,-3.62,0.15,1.78,-3.93,-1.15,-0.69,0.29,0.59,0.31
74,1375212,17936,55,-9.69,0.63,1.29,52.06,3.19,188.94,32.56,-8.75,21,-45.31,-80.56,36.75,-9.24,-4.48,0.51,0.42,-5.44,-0.76,-0.69,0.31,0.58,0.29
75,1392064,16848,52,-9.64,1.26,1.26,45.81,3.81,178.94,30.06,-11.38,22.06,-43.94,-79.44,44.81,-7.62,-5.33,0.46,1.97,-6.87,-0.78,-0.7,0.34,0.57,0.27
